지점번호,지점,날짜,시간,일시,기온 (℃),일강수량 (mm),풍속 (m/s)
413,광진,2016-03-06,22,2016-03-06 22,8.9,0,1.2
413,광진,2016-03-06,23,2016-03-06 23,7.5,0,0.7
413,광진,2016-03-07,00,2016-03-07 00,7.1,0,0.5
413,광진,2016-03-07,01,2016-03-07 01,6,0,0.3
413,광진,2016-03-07,02,2016-03-07 02,7,0,0.8
413,광진,2016-03-07,03,2016-03-07 03,5.7,0,0.1
413,광진,2016-03-07,04,2016-03-07 04,5.8,0,0.3
413,광진,2016-03-07,05,2016-03-07 05,5.9,0,1.4
413,광진,2016-03-07,06,2016-03-07 06,6.4,0,2.8
413,광진,2016-03-07,07,2016-03-07 07,6.9,0,1.9
413,광진,2016-03-07,08,2016-03-07 08,6.8,0,1.5
413,광진,2016-03-07,09,2016-03-07 09,7.9,0,1.2
413,광진,2016-03-07,10,2016-03-07 10,7.4,0,1.7
413,광진,2016-03-07,11,2016-03-07 11,8.8,0,1.2
413,광진,2016-03-07,12,2016-03-07 12,9.5,0,0.8
413,광진,2016-03-07,13,2016-03-07 13,10.2,0,1.2
413,광진,2016-03-07,14,2016-03-07 14,11,0,0.4
413,광진,2016-03-07,15,2016-03-07 15,11.1,0,0.5
413,광진,2016-03-07,16,2016-03-07 16,11.6,0,0.1
413,광진,2016-03-07,17,2016-03-07 17,11.9,0,1
413,광진,2016-03-07,18,2016-03-07 18,11.8,0,0.8
413,광진,2016-03-07,19,2016-03-07 19,11,0,2
413,광진,2016-03-07,20,2016-03-07 20,10.4,0,1
413,광진,2016-03-07,21,2016-03-07 21,10.1,0,1
413,광진,2016-03-07,22,2016-03-07 22,9.6,0,1.5
413,광진,2016-03-07,23,2016-03-07 23,9.3,0,1.4
413,광진,2016-03-08,00,2016-03-08 00,8.7,0,1.8
413,광진,2016-03-08,01,2016-03-08 01,7.9,0,2.9
413,광진,2016-03-08,02,2016-03-08 02,6.9,0,1.2
413,광진,2016-03-08,03,2016-03-08 03,6.4,0,1.3
413,광진,2016-03-08,04,2016-03-08 04,6,0,1.4
413,광진,2016-03-08,05,2016-03-08 05,5.8,0,0.5
413,광진,2016-03-08,06,2016-03-08 06,5.3,0,0.6
413,광진,2016-03-08,07,2016-03-08 07,5.4,0,0.8
413,광진,2016-03-08,08,2016-03-08 08,5.2,0,1.4
413,광진,2016-03-08,09,2016-03-08 09,4.8,0,1.9
413,광진,2016-03-08,10,2016-03-08 10,4.7,0,3.1
413,광진,2016-03-08,11,2016-03-08 11,4.9,0,3.1
413,광진,2016-03-08,12,2016-03-08 12,5.2,0,2.6
413,광진,2016-03-08,13,2016-03-08 13,5,0,3.6
413,광진,2016-03-08,14,2016-03-08 14,5.5,0,1.9
413,광진,2016-03-08,15,2016-03-08 15,5.6,0,3.1
413,광진,2016-03-08,16,2016-03-08 16,5.4,0,3.3
413,광진,2016-03-08,17,2016-03-08 17,4.9,0,3.4
413,광진,2016-03-08,18,2016-03-08 18,4.6,0,3.2
413,광진,2016-03-08,19,2016-03-08 19,4.1,0,2.9
413,광진,2016-03-08,20,2016-03-08 20,3.3,0,3.4
413,광진,2016-03-08,21,2016-03-08 21,2.5,0,3.3
413,광진,2016-03-08,22,2016-03-08 22,1.5,0,2.6
413,광진,2016-03-08,23,2016-03-08 23,1.1,0,2.6
413,광진,2016-03-09,00,2016-03-09 00,0.4,0,2.8
413,광진,2016-03-09,01,2016-03-09 01,0.1,0,2.7
413,광진,2016-03-09,02,2016-03-09 02,0,0,2.8
413,광진,2016-03-09,03,2016-03-09 03,-0.3,0,2.8
413,광진,2016-03-09,04,2016-03-09 04,-0.4,0,1.6
413,광진,2016-03-09,05,2016-03-09 05,-0.6,0,2.1
413,광진,2016-03-09,06,2016-03-09 06,-0.8,0,2.4
413,광진,2016-03-09,07,2016-03-09 07,-0.8,0,1.8
413,광진,2016-03-09,08,2016-03-09 08,-0.9,0,2.4
413,광진,2016-03-09,09,2016-03-09 09,0.3,0,1.2
413,광진,2016-03-09,10,2016-03-09 10,1.1,0,1.9
413,광진,2016-03-09,11,2016-03-09 11,2.6,0,1.8
413,광진,2016-03-09,12,2016-03-09 12,3.9,0,2.6
413,광진,2016-03-09,13,2016-03-09 13,5,0,2.4
413,광진,2016-03-09,14,2016-03-09 14,6,0,2
413,광진,2016-03-09,15,2016-03-09 15,5.5,0,4.5
413,광진,2016-03-09,16,2016-03-09 16,5.7,0,3.6
413,광진,2016-03-09,17,2016-03-09 17,4.5,0,3.9
413,광진,2016-03-09,18,2016-03-09 18,3.8,0,3.6
413,광진,2016-03-09,19,2016-03-09 19,2.7,0,3.5
413,광진,2016-03-09,20,2016-03-09 20,1.9,0,2.9
413,광진,2016-03-09,21,2016-03-09 21,1.1,0,2.8
413,광진,2016-03-09,22,2016-03-09 22,0.3,0,2.3
413,광진,2016-03-09,23,2016-03-09 23,-0.1,0,2
413,광진,2016-03-10,00,2016-03-10 00,-0.5,0,2.2
413,광진,2016-03-10,01,2016-03-10 01,-0.7,0,1.1
413,광진,2016-03-10,02,2016-03-10 02,-0.9,0,2.2
413,광진,2016-03-10,03,2016-03-10 03,-1.1,0,2.6
413,광진,2016-03-10,04,2016-03-10 04,-1.2,0,1.8
413,광진,2016-03-10,05,2016-03-10 05,-1.5,0,1.5
413,광진,2016-03-10,06,2016-03-10 06,-1.7,0,1.9
413,광진,2016-03-10,07,2016-03-10 07,-1.9,0,1.6
413,광진,2016-03-10,08,2016-03-10 08,-1.5,0,1.9
413,광진,2016-03-10,09,2016-03-10 09,-1,0,2.6
413,광진,2016-03-10,10,2016-03-10 10,-0.2,0,3
413,광진,2016-03-10,11,2016-03-10 11,1,0,2
413,광진,2016-03-10,12,2016-03-10 12,1.3,0,2
413,광진,2016-03-10,13,2016-03-10 13,2.6,0,3.5
413,광진,2016-03-10,14,2016-03-10 14,3.5,0,3.9
413,광진,2016-03-10,15,2016-03-10 15,3.2,0,3.3
413,광진,2016-03-10,16,2016-03-10 16,3.9,0,4.2
413,광진,2016-03-10,17,2016-03-10 17,2.9,0,3.4
413,광진,2016-03-10,18,2016-03-10 18,2.4,0,4.2
413,광진,2016-03-10,19,2016-03-10 19,1.7,0,3.6
413,광진,2016-03-10,20,2016-03-10 20,1.1,0,3.1
413,광진,2016-03-10,21,2016-03-10 21,0.8,0,2.3
413,광진,2016-03-10,22,2016-03-10 22,0.4,0,1.5
413,광진,2016-03-10,23,2016-03-10 23,0,0,2.6
413,광진,2016-03-11,00,2016-03-11 00,-0.4,0,2.3
413,광진,2016-03-11,01,2016-03-11 01,-0.8,0,1.6
413,광진,2016-03-11,02,2016-03-11 02,-1.6,0,2.9
413,광진,2016-03-11,03,2016-03-11 03,-2,0,1.3
413,광진,2016-03-11,04,2016-03-11 04,-2.1,0,2.5
413,광진,2016-03-11,05,2016-03-11 05,-2.3,0,1.7
413,광진,2016-03-11,06,2016-03-11 06,-2.4,0,1
413,광진,2016-03-11,07,2016-03-11 07,-3.2,0,0.3
413,광진,2016-03-11,08,2016-03-11 08,-1.8,0,1
413,광진,2016-03-11,09,2016-03-11 09,-0.9,0,1.8
413,광진,2016-03-11,10,2016-03-11 10,0.3,0,2.6
413,광진,2016-03-11,11,2016-03-11 11,1.6,0,3.4
413,광진,2016-03-11,12,2016-03-11 12,2.4,0,3
413,광진,2016-03-11,13,2016-03-11 13,3,0,2.8
413,광진,2016-03-11,14,2016-03-11 14,4.3,0,3.3
413,광진,2016-03-11,15,2016-03-11 15,3.9,0,4.2
413,광진,2016-03-11,16,2016-03-11 16,4.2,0,3.7
413,광진,2016-03-11,17,2016-03-11 17,3.9,0,3.4
413,광진,2016-03-11,18,2016-03-11 18,3.6,0,2.3
413,광진,2016-03-11,19,2016-03-11 19,2.3,0,3.3
413,광진,2016-03-11,20,2016-03-11 20,1.6,0,2.6
413,광진,2016-03-11,21,2016-03-11 21,1.3,0,2.2
413,광진,2016-03-11,22,2016-03-11 22,1.3,0,2.7
413,광진,2016-03-11,23,2016-03-11 23,1.2,0,1
413,광진,2016-03-12,00,2016-03-12 00,0.8,0,2.2
413,광진,2016-03-12,01,2016-03-12 01,0.3,0,1.4
413,광진,2016-03-12,02,2016-03-12 02,0.3,0,1.8
413,광진,2016-03-12,03,2016-03-12 03,-0.9,0,0.5
413,광진,2016-03-12,04,2016-03-12 04,-0.9,0,1
413,광진,2016-03-12,05,2016-03-12 05,-1.1,0,0.6
413,광진,2016-03-12,06,2016-03-12 06,-1.4,0,0.7
413,광진,2016-03-12,07,2016-03-12 07,-1.3,0,1.4
413,광진,2016-03-12,08,2016-03-12 08,-0.2,0,1.2
413,광진,2016-03-12,09,2016-03-12 09,0.8,0,1.2
413,광진,2016-03-12,10,2016-03-12 10,2.4,0,2.1
413,광진,2016-03-12,11,2016-03-12 11,3.9,0,1.3
413,광진,2016-03-12,12,2016-03-12 12,4.3,0,1.1
413,광진,2016-03-12,13,2016-03-12 13,5.3,0,2.2
413,광진,2016-03-12,14,2016-03-12 14,6.3,0,3.1
413,광진,2016-03-12,15,2016-03-12 15,6.4,0,3.1
413,광진,2016-03-12,16,2016-03-12 16,6.7,0,3.6
413,광진,2016-03-12,17,2016-03-12 17,6.5,0,2.9
413,광진,2016-03-12,18,2016-03-12 18,6,0,2.8
413,광진,2016-03-12,19,2016-03-12 19,5.8,0,1.8
413,광진,2016-03-12,20,2016-03-12 20,5.6,0,1.9
413,광진,2016-03-12,21,2016-03-12 21,5.3,0,1.6
413,광진,2016-03-12,22,2016-03-12 22,4.8,0,1.2
413,광진,2016-03-12,23,2016-03-12 23,4.2,0,1.3
413,광진,2016-03-13,00,2016-03-13 00,3.9,0,1
413,광진,2016-03-13,01,2016-03-13 01,4.2,0,0.7
413,광진,2016-03-13,02,2016-03-13 02,4.1,0,0.8
413,광진,2016-03-13,03,2016-03-13 03,3.8,0,0.9
413,광진,2016-03-13,04,2016-03-13 04,3.5,0,0.8
413,광진,2016-03-13,05,2016-03-13 05,2.9,0,0.8
413,광진,2016-03-13,06,2016-03-13 06,3.6,0,0
413,광진,2016-03-13,07,2016-03-13 07,3.4,0,0.5
413,광진,2016-03-13,08,2016-03-13 08,4.1,0,0.7
413,광진,2016-03-13,09,2016-03-13 09,4.2,0,0.3
413,광진,2016-03-13,10,2016-03-13 10,4.2,0,0.8
413,광진,2016-03-13,11,2016-03-13 11,4.7,0,1
413,광진,2016-03-13,12,2016-03-13 12,5.4,0,1.2
413,광진,2016-03-13,13,2016-03-13 13,5.4,0,1.3
413,광진,2016-03-13,14,2016-03-13 14,5.5,0,1.3
413,광진,2016-03-13,15,2016-03-13 15,6.1,0,1.1
413,광진,2016-03-13,16,2016-03-13 16,6.2,0,1
413,광진,2016-03-13,17,2016-03-13 17,6.2,0,0.4
413,광진,2016-03-13,18,2016-03-13 18,6.2,0,1.1
413,광진,2016-03-13,19,2016-03-13 19,6.1,0,1.5
413,광진,2016-03-13,20,2016-03-13 20,5.6,0,1.9
413,광진,2016-03-13,21,2016-03-13 21,5.4,0,1.2
413,광진,2016-03-13,22,2016-03-13 22,4.7,0,2.1
413,광진,2016-03-13,23,2016-03-13 23,4.3,0,1.7
413,광진,2016-03-14,00,2016-03-14 00,4.2,0,1.9
413,광진,2016-03-14,01,2016-03-14 01,4.1,0,1.6
413,광진,2016-03-14,02,2016-03-14 02,4.1,0,1.1
413,광진,2016-03-14,03,2016-03-14 03,3.1,0,0.8
413,광진,2016-03-14,04,2016-03-14 04,3.2,0,0.1
413,광진,2016-03-14,05,2016-03-14 05,3.4,0,0.4
413,광진,2016-03-14,06,2016-03-14 06,3.7,0,1.5
413,광진,2016-03-14,07,2016-03-14 07,3.4,0,0.8
413,광진,2016-03-14,08,2016-03-14 08,3.8,0,0.9
413,광진,2016-03-14,09,2016-03-14 09,4.2,0,1.1
413,광진,2016-03-14,10,2016-03-14 10,5.2,0,1.9
413,광진,2016-03-14,11,2016-03-14 11,6.1,0,2.2
413,광진,2016-03-14,12,2016-03-14 12,6.7,0,2.3
413,광진,2016-03-14,13,2016-03-14 13,7.9,0,2
413,광진,2016-03-14,14,2016-03-14 14,8.9,0,3.5
413,광진,2016-03-14,15,2016-03-14 15,8.6,0,1.1
413,광진,2016-03-14,16,2016-03-14 16,8.9,0,1.3
413,광진,2016-03-14,17,2016-03-14 17,9.1,0,2.2
413,광진,2016-03-14,18,2016-03-14 18,8.7,0,2.7
413,광진,2016-03-14,19,2016-03-14 19,8,0,3.1
413,광진,2016-03-14,20,2016-03-14 20,7.6,0,2.8
413,광진,2016-03-14,21,2016-03-14 21,6.9,0,2.6
413,광진,2016-03-14,22,2016-03-14 22,6.2,0,1.4
413,광진,2016-03-14,23,2016-03-14 23,5.7,0,1.3
413,광진,2016-03-15,00,2016-03-15 00,5,0,1.7
413,광진,2016-03-15,01,2016-03-15 01,4.3,0,1.8
413,광진,2016-03-15,02,2016-03-15 02,3.8,0,1.4
413,광진,2016-03-15,03,2016-03-15 03,3.3,0,1.2
413,광진,2016-03-15,04,2016-03-15 04,2.7,0,0.8
413,광진,2016-03-15,05,2016-03-15 05,2.4,0,0.4
413,광진,2016-03-15,06,2016-03-15 06,1,0,0.4
413,광진,2016-03-15,07,2016-03-15 07,0.7,0,0.3
413,광진,2016-03-15,08,2016-03-15 08,1.7,0,0.8
413,광진,2016-03-15,09,2016-03-15 09,4,0,0.6
413,광진,2016-03-15,10,2016-03-15 10,5.8,0,1
413,광진,2016-03-15,11,2016-03-15 11,7.9,0,1.3
413,광진,2016-03-15,12,2016-03-15 12,8.2,0,1.7
413,광진,2016-03-15,13,2016-03-15 13,10.4,0,1.3
413,광진,2016-03-15,14,2016-03-15 14,11.1,0,2.5
413,광진,2016-03-15,15,2016-03-15 15,11.6,0,2.3
413,광진,2016-03-15,16,2016-03-15 16,11.4,0,3.4
413,광진,2016-03-15,17,2016-03-15 17,10.6,0,3
413,광진,2016-03-15,18,2016-03-15 18,9.7,0,2.7
413,광진,2016-03-15,19,2016-03-15 19,8.8,0,2.7
413,광진,2016-03-15,20,2016-03-15 20,7.7,0,2.6
413,광진,2016-03-15,21,2016-03-15 21,6.8,0,1.8
413,광진,2016-03-15,22,2016-03-15 22,6.5,0,1.9
413,광진,2016-03-15,23,2016-03-15 23,6.1,0,0.6
413,광진,2016-03-16,00,2016-03-16 00,6.1,0,1.1
413,광진,2016-03-16,01,2016-03-16 01,6.1,0,0.9
413,광진,2016-03-16,02,2016-03-16 02,5.8,0,1
413,광진,2016-03-16,03,2016-03-16 03,5.4,0,0.8
413,광진,2016-03-16,04,2016-03-16 04,4.7,0,0.4
413,광진,2016-03-16,05,2016-03-16 05,4.6,0,0.9
413,광진,2016-03-16,06,2016-03-16 06,4,0,0.5
413,광진,2016-03-16,07,2016-03-16 07,3.9,0,0.8
413,광진,2016-03-16,08,2016-03-16 08,4.9,0,0.5
413,광진,2016-03-16,09,2016-03-16 09,5.6,0,0.6
413,광진,2016-03-16,10,2016-03-16 10,7.5,0,0.8
413,광진,2016-03-16,11,2016-03-16 11,9.4,0,1.5
413,광진,2016-03-16,12,2016-03-16 12,11.4,0,2.6
413,광진,2016-03-16,13,2016-03-16 13,12.2,0,2.8
413,광진,2016-03-16,14,2016-03-16 14,13.1,0,3.2
413,광진,2016-03-16,15,2016-03-16 15,13,0,3.4
413,광진,2016-03-16,16,2016-03-16 16,12.3,0,3.1
413,광진,2016-03-16,17,2016-03-16 17,12.2,0,2.8
413,광진,2016-03-16,18,2016-03-16 18,11.5,0,2.9
413,광진,2016-03-16,19,2016-03-16 19,10.6,0,2
413,광진,2016-03-16,20,2016-03-16 20,10,0,1
413,광진,2016-03-16,21,2016-03-16 21,9.6,0,1.2
413,광진,2016-03-16,22,2016-03-16 22,8.8,0,0.9
413,광진,2016-03-16,23,2016-03-16 23,8.2,0,0.9
413,광진,2016-03-17,00,2016-03-17 00,6.6,0,0.5
413,광진,2016-03-17,01,2016-03-17 01,5.8,0,0.1
413,광진,2016-03-17,02,2016-03-17 02,5,0,1
413,광진,2016-03-17,03,2016-03-17 03,3.9,0,0.3
413,광진,2016-03-17,04,2016-03-17 04,3.6,0,0.8
413,광진,2016-03-17,05,2016-03-17 05,3.3,0,0.6
413,광진,2016-03-17,06,2016-03-17 06,2.7,0,0.4
413,광진,2016-03-17,07,2016-03-17 07,2.5,0,0.9
413,광진,2016-03-17,08,2016-03-17 08,3.8,0,1.1
413,광진,2016-03-17,09,2016-03-17 09,5.6,0,0.8
413,광진,2016-03-17,10,2016-03-17 10,8.3,0,0.5
413,광진,2016-03-17,11,2016-03-17 11,10.9,0,0.8
413,광진,2016-03-17,12,2016-03-17 12,12.7,0,0.9
413,광진,2016-03-17,13,2016-03-17 13,13.3,0,0.7
413,광진,2016-03-17,14,2016-03-17 14,13.8,0,1.7
413,광진,2016-03-17,15,2016-03-17 15,14.2,0,1.5
413,광진,2016-03-17,16,2016-03-17 16,14.2,0,1.8
413,광진,2016-03-17,17,2016-03-17 17,14,0,2.2
413,광진,2016-03-17,18,2016-03-17 18,13.5,0,1.7
413,광진,2016-03-17,19,2016-03-17 19,13.3,0,0.6
413,광진,2016-03-17,20,2016-03-17 20,12.4,0,0.1
413,광진,2016-03-17,21,2016-03-17 21,11.9,0,0.1
413,광진,2016-03-17,22,2016-03-17 22,10.7,0,0
413,광진,2016-03-17,23,2016-03-17 23,11,0,0.3
413,광진,2016-03-18,00,2016-03-18 00,9.7,0,0.5
413,광진,2016-03-18,01,2016-03-18 01,9.4,0,0.1
413,광진,2016-03-18,02,2016-03-18 02,8.7,0,0.3
413,광진,2016-03-18,03,2016-03-18 03,9.2,0,0.6
413,광진,2016-03-18,04,2016-03-18 04,9.1,0,0.7
413,광진,2016-03-18,05,2016-03-18 05,8.7,0,0.5
413,광진,2016-03-18,06,2016-03-18 06,8.9,0,0.5
413,광진,2016-03-18,07,2016-03-18 07,8.8,0,1.1
413,광진,2016-03-18,08,2016-03-18 08,9.7,0,0.3
413,광진,2016-03-18,09,2016-03-18 09,10.5,0,0.8
413,광진,2016-03-18,10,2016-03-18 10,11.4,0,0.8
413,광진,2016-03-18,11,2016-03-18 11,12.9,0,0.9
413,광진,2016-03-18,12,2016-03-18 12,15.2,0,0.8
413,광진,2016-03-18,13,2016-03-18 13,16.2,0,1.6
413,광진,2016-03-18,14,2016-03-18 14,17.5,0,1.7
413,광진,2016-03-18,15,2016-03-18 15,17.6,0,1.2
413,광진,2016-03-18,16,2016-03-18 16,18.3,0,2.6
413,광진,2016-03-18,17,2016-03-18 17,18.2,0,2.9
413,광진,2016-03-18,18,2016-03-18 18,17.5,0,2.2
413,광진,2016-03-18,19,2016-03-18 19,16.2,0,3
413,광진,2016-03-18,20,2016-03-18 20,15.1,0,3.4
413,광진,2016-03-18,21,2016-03-18 21,14.2,0,3.1
413,광진,2016-03-18,22,2016-03-18 22,13.5,0,3.4
413,광진,2016-03-18,23,2016-03-18 23,13,0,1.5
413,광진,2016-03-19,00,2016-03-19 00,12,0,0.5
413,광진,2016-03-19,01,2016-03-19 01,11.4,0,0.2
413,광진,2016-03-19,02,2016-03-19 02,11.2,0,0.8
413,광진,2016-03-19,03,2016-03-19 03,10.4,0,0.6
413,광진,2016-03-19,04,2016-03-19 04,10.1,0,1.2
413,광진,2016-03-19,05,2016-03-19 05,9.7,0,1.4
413,광진,2016-03-19,06,2016-03-19 06,8.3,0,0.5
413,광진,2016-03-19,07,2016-03-19 07,8.9,0,1.7
413,광진,2016-03-19,08,2016-03-19 08,9.2,0,2
413,광진,2016-03-19,09,2016-03-19 09,10.3,0,1.9
413,광진,2016-03-19,10,2016-03-19 10,11.3,0,2.2
413,광진,2016-03-19,11,2016-03-19 11,12.6,0,2.7
413,광진,2016-03-19,12,2016-03-19 12,13.8,0,2.2
413,광진,2016-03-19,13,2016-03-19 13,16.1,0,1.4
413,광진,2016-03-19,14,2016-03-19 14,16.5,0,2.1
413,광진,2016-03-19,15,2016-03-19 15,16.5,0,2.2
413,광진,2016-03-19,16,2016-03-19 16,16.7,0,2.4
413,광진,2016-03-19,17,2016-03-19 17,16.3,0,3.2
413,광진,2016-03-19,18,2016-03-19 18,15.2,0,3
413,광진,2016-03-19,19,2016-03-19 19,14,0,2.8
413,광진,2016-03-19,20,2016-03-19 20,13,0,3.1
413,광진,2016-03-19,21,2016-03-19 21,12.3,0,1.7
413,광진,2016-03-19,22,2016-03-19 22,11.6,0,1.5
413,광진,2016-03-19,23,2016-03-19 23,11.2,0,1.9
413,광진,2016-03-20,00,2016-03-20 00,10.7,0,1.5
413,광진,2016-03-20,01,2016-03-20 01,10,0,1
413,광진,2016-03-20,02,2016-03-20 02,8.5,0,1.4
413,광진,2016-03-20,03,2016-03-20 03,7.3,0,0.5
413,광진,2016-03-20,04,2016-03-20 04,6.8,0,0.6
413,광진,2016-03-20,05,2016-03-20 05,6.3,0,0.9
413,광진,2016-03-20,06,2016-03-20 06,6.2,0,1.2
413,광진,2016-03-20,07,2016-03-20 07,5.8,0,1
413,광진,2016-03-20,08,2016-03-20 08,6.7,0,0.9
413,광진,2016-03-20,09,2016-03-20 09,7.8,0,0.7
413,광진,2016-03-20,10,2016-03-20 10,9.4,0,1.1
413,광진,2016-03-20,11,2016-03-20 11,11.7,0,1.7
413,광진,2016-03-20,12,2016-03-20 12,13.8,0,1.9
413,광진,2016-03-20,13,2016-03-20 13,15,0,2.2
413,광진,2016-03-20,14,2016-03-20 14,15.2,0,1.8
413,광진,2016-03-20,15,2016-03-20 15,14.9,0,1.4
413,광진,2016-03-20,16,2016-03-20 16,15.3,0,1.3
413,광진,2016-03-20,17,2016-03-20 17,15,0,3.5
413,광진,2016-03-20,18,2016-03-20 18,13.9,0,3.4
413,광진,2016-03-20,19,2016-03-20 19,13.1,0,2.5
413,광진,2016-03-20,20,2016-03-20 20,12.7,0,2.3
413,광진,2016-03-20,21,2016-03-20 21,11.9,0,1.8
413,광진,2016-03-20,22,2016-03-20 22,11.5,0,1.8
413,광진,2016-03-20,23,2016-03-20 23,10.6,0,1.3
413,광진,2016-03-21,00,2016-03-21 00,9.9,0,1
413,광진,2016-03-21,01,2016-03-21 01,9.4,0,0.8
413,광진,2016-03-21,02,2016-03-21 02,8.3,0,0.6
413,광진,2016-03-21,03,2016-03-21 03,7.7,0,0.6
413,광진,2016-03-21,04,2016-03-21 04,7,0,0.9
413,광진,2016-03-21,05,2016-03-21 05,7,0,0.6
413,광진,2016-03-21,06,2016-03-21 06,6.5,0,0.5
413,광진,2016-03-21,07,2016-03-21 07,6.2,0,1.1
413,광진,2016-03-21,08,2016-03-21 08,7.1,0,0.3
413,광진,2016-03-21,09,2016-03-21 09,8.9,0,1.2
413,광진,2016-03-21,10,2016-03-21 10,10,0,0.8
413,광진,2016-03-21,11,2016-03-21 11,11.6,0,0.7
413,광진,2016-03-21,12,2016-03-21 12,13.6,0,1.9
413,광진,2016-03-21,13,2016-03-21 13,15.1,0,2.8
413,광진,2016-03-21,14,2016-03-21 14,15.4,0,3.3
413,광진,2016-03-21,15,2016-03-21 15,15.3,0,2.8
413,광진,2016-03-21,16,2016-03-21 16,15,0,3.8
413,광진,2016-03-21,17,2016-03-21 17,14.5,0,3.7
413,광진,2016-03-21,18,2016-03-21 18,13.7,0,2.7
413,광진,2016-03-21,19,2016-03-21 19,12.6,0,2
413,광진,2016-03-21,20,2016-03-21 20,11.8,0,1.8
413,광진,2016-03-21,21,2016-03-21 21,10.7,0,2.2
413,광진,2016-03-21,22,2016-03-21 22,9.8,0,2.4
413,광진,2016-03-21,23,2016-03-21 23,9.3,0,0.9
413,광진,2016-03-22,00,2016-03-22 00,8.9,0,2.7
413,광진,2016-03-22,01,2016-03-22 01,8.1,0,2.2
413,광진,2016-03-22,02,2016-03-22 02,7.4,0,2
413,광진,2016-03-22,03,2016-03-22 03,6.7,0,1.9
413,광진,2016-03-22,04,2016-03-22 04,6.3,0,0.8
413,광진,2016-03-22,05,2016-03-22 05,5.6,0,1.9
413,광진,2016-03-22,06,2016-03-22 06,5,0,0.6
413,광진,2016-03-22,07,2016-03-22 07,4.7,0,0.8
413,광진,2016-03-22,08,2016-03-22 08,5.8,0,1.1
413,광진,2016-03-22,09,2016-03-22 09,6.8,0,0.9
413,광진,2016-03-22,10,2016-03-22 10,8.9,0,1
413,광진,2016-03-22,11,2016-03-22 11,11.1,0,1.3
413,광진,2016-03-22,12,2016-03-22 12,11.9,0,3.3
413,광진,2016-03-22,13,2016-03-22 13,12.2,0,2.7
413,광진,2016-03-22,14,2016-03-22 14,13.2,0,3.3
413,광진,2016-03-22,15,2016-03-22 15,13.6,0,3.2
413,광진,2016-03-22,16,2016-03-22 16,13.6,0,3.5
413,광진,2016-03-22,17,2016-03-22 17,12.3,0,3.4
413,광진,2016-03-22,18,2016-03-22 18,11.2,0,3.2
413,광진,2016-03-22,19,2016-03-22 19,10,0,2.7
413,광진,2016-03-22,20,2016-03-22 20,9.4,0,2.7
413,광진,2016-03-22,21,2016-03-22 21,8.6,0,2.1
413,광진,2016-03-22,22,2016-03-22 22,8,0,1.9
413,광진,2016-03-22,23,2016-03-22 23,8.1,0,2
413,광진,2016-03-23,00,2016-03-23 00,7.9,0,1.8
413,광진,2016-03-23,01,2016-03-23 01,7.7,0,1.1
413,광진,2016-03-23,02,2016-03-23 02,7.4,0,1.7
413,광진,2016-03-23,03,2016-03-23 03,7.3,0,1.4
413,광진,2016-03-23,04,2016-03-23 04,6.8,0,0.6
413,광진,2016-03-23,05,2016-03-23 05,6.2,0,0.7
413,광진,2016-03-23,06,2016-03-23 06,6.6,0,1.3
413,광진,2016-03-23,07,2016-03-23 07,6.4,0,1.1
413,광진,2016-03-23,08,2016-03-23 08,6.5,0,0.4
413,광진,2016-03-23,09,2016-03-23 09,7.5,0,0.8
413,광진,2016-03-23,10,2016-03-23 10,8.9,0,1
413,광진,2016-03-23,11,2016-03-23 11,10.3,0,1.4
413,광진,2016-03-23,12,2016-03-23 12,11.6,0,2.1
413,광진,2016-03-23,13,2016-03-23 13,12,0,3.6
413,광진,2016-03-23,14,2016-03-23 14,12.7,0,4.6
413,광진,2016-03-23,15,2016-03-23 15,12.9,0,3.2
413,광진,2016-03-23,16,2016-03-23 16,12.6,0,3.3
413,광진,2016-03-23,17,2016-03-23 17,11.7,0,3.4
413,광진,2016-03-23,18,2016-03-23 18,11,0,2.9
413,광진,2016-03-23,19,2016-03-23 19,10.2,0,3.6
413,광진,2016-03-23,20,2016-03-23 20,9.5,0,2.6
413,광진,2016-03-23,21,2016-03-23 21,8.8,0,2.8
413,광진,2016-03-23,22,2016-03-23 22,8.5,0,2.9
413,광진,2016-03-23,23,2016-03-23 23,7.2,0,2.1
413,광진,2016-03-24,00,2016-03-24 00,7.1,0,2.5
413,광진,2016-03-24,01,2016-03-24 01,6.3,0,1.4
413,광진,2016-03-24,02,2016-03-24 02,5.9,0,0.8
413,광진,2016-03-24,03,2016-03-24 03,5.4,0,1.3
413,광진,2016-03-24,04,2016-03-24 04,4.1,0,1.2
413,광진,2016-03-24,05,2016-03-24 05,4.3,0,1.1
413,광진,2016-03-24,06,2016-03-24 06,3.6,0,0.9
413,광진,2016-03-24,07,2016-03-24 07,3.2,0,0.6
413,광진,2016-03-24,08,2016-03-24 08,4.4,0,0.5
413,광진,2016-03-24,09,2016-03-24 09,6,0,1.9
413,광진,2016-03-24,10,2016-03-24 10,6.9,0,1.6
413,광진,2016-03-24,11,2016-03-24 11,9.2,0,1.8
413,광진,2016-03-24,12,2016-03-24 12,9.6,0,2
413,광진,2016-03-24,13,2016-03-24 13,9.9,0,1.6
413,광진,2016-03-24,14,2016-03-24 14,11.3,0,2.8
413,광진,2016-03-24,15,2016-03-24 15,11.7,0,2
