지점번호,지점,날짜,시간,기온 (℃),일강수량 (mm),풍속 (m/s),고급휘발유,보통휘발유,자동차용경유,실내등유
425,남현,2016-01-13,12,-1.5,0,2,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,13,-1,0,1.8,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,14,0.3,0,1.2,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,15,-0.1,0,0.9,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,16,-0.6,0,1.5,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,17,-0.6,0,1.8,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,18,-0.7,0,0.7,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,19,-0.7,0,1.6,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,20,-1.3,0,2.4,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,21,-1.7,0,1.8,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,22,-3,0,3.6,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-13,23,-4.6,0,2.7,1769.93,1390.32,1167.57,816.16
425,남현,2016-01-14,0,-5.2,0,1.2,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,1,-5.5,0,1.4,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,2,-6.4,0,1.3,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,3,-7.2,0,0.8,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,4,-7.3,0,0.9,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,5,-8.2,0,0,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,6,-8.3,0,0.6,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,7,-8.1,0,0.9,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,8,-8.4,0,0,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,9,-6.5,0,0.6,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,10,-3.3,0,1.9,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,11,-2.5,0,1.7,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,12,-2.1,0,0,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,13,-1.6,0,0.2,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,14,-0.6,0,0.1,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,15,0.4,0,1.3,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,16,0.1,0,0.8,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,17,-0.1,0,1.7,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,18,-0.7,0,0.2,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,19,-1.7,0,0.1,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,20,-1.4,0,0,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,21,-1.4,0,0.6,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,22,-1.3,0,0.2,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-14,23,-0.4,0,0.7,1768.29,1388.78,1164.76,813.62
425,남현,2016-01-15,0,-0.1,0,0.5,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,1,-0.1,0,0,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,2,-0.6,0,0.3,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,3,-0.5,0,0.5,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,4,-0.6,0,1.2,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,5,-1.1,0,1.1,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,6,-1.1,0,1.3,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,7,-2.1,0,0.9,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,8,-3.5,0,0.7,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,9,-2.1,0,0.2,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,10,-0.5,0,1,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,11,0.9,0,0.8,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,12,1.7,0,0.1,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,13,2.2,0,1.8,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,14,2.7,0,0.6,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,15,3.1,0,0.4,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,16,3.2,0,0,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,17,0.8,0,1.5,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,18,-0.5,0,1.5,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,19,-0.9,0,1.2,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,20,-1.1,0,0,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,21,-1.6,0,0,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,22,-1.5,0,0.2,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-15,23,-1.6,0,0.6,1767.07,1387.16,1161.8,810.99
425,남현,2016-01-16,0,-2,0,0.9,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,1,-2.3,0,0.4,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,2,-2.3,0,0.1,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,3,-2.7,0,0.1,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,4,-1.5,0,0,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,5,-2.4,0,0.4,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,6,-1.4,0,0.3,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,7,-1,0,0.1,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,8,-0.4,0,0.5,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,9,-0.5,0,0.4,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,10,0.4,0,0.2,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,11,0.8,0,1.7,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,12,0.9,0,1.8,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,13,1.8,0,1.2,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,14,2.4,0,0.7,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,15,3.3,0,1.1,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,16,3.6,0,1,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,17,2.2,0,0.5,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,18,0.3,0,0.8,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,19,-0.6,0,0.5,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,20,-0.5,0,0.3,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,21,-0.1,0,0,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,22,-0.8,0,0.1,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-16,23,-0.9,0,0.9,1766.01,1384.83,1158.36,808.45
425,남현,2016-01-17,0,-1.4,0,1.3,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,1,-1.2,0,0,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,2,-1.5,0,0.1,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,3,-1.3,0,0.6,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,4,-1.1,0,0,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,5,-0.7,0,0.3,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,6,-0.4,0,0.9,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,7,-0.5,0,0.5,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,8,-0.6,0,1,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,9,0.6,0,1.7,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,10,1.8,0,0.4,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,11,3.1,0,1.2,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,12,4.6,0,1.8,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,13,4.4,0,0.9,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,14,5.2,0,2.2,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,15,5.5,0,0.8,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,16,5.4,0,0.9,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,17,5.3,0,1.1,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,18,3.8,0,0.3,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,19,2.6,0,0.7,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,20,1.3,0,0.4,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,21,0.5,0,0.1,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,22,0.6,0,0.4,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-17,23,0.1,0,0,1765.34,1383.82,1156.54,806.98
425,남현,2016-01-18,0,-0.5,0,0,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,1,-0.2,0,0.4,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,2,0.4,0,0.5,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,3,1.6,0,1.9,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,4,0.7,0,1.5,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,5,-0.2,0,1.7,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,6,-1.5,0,1.1,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,7,-2,0,0.8,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,8,-2.9,0,2.9,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,9,-3.2,0,2.1,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,10,-3.1,0,2,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,11,-3.1,0,3.5,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,12,-3.6,0,2.9,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,13,-3.6,0,4,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,14,-4.6,0,3.1,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,15,-5,0,2.6,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,16,-6,0,3.8,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,17,-7.3,0,4.4,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,18,-8.5,0,2.8,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,19,-9.4,0,4.9,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,20,-9.9,0,3,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,21,-10.5,0,5.5,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,22,-10.8,0,3.1,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-18,23,-10.9,0,3,1762.48,1382.41,1154.25,805.51
425,남현,2016-01-19,0,-11.6,0,2.9,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,1,-11.7,0,3.2,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,2,-12.9,0,3.3,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,3,-13.5,0,2.1,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,4,-14.1,0,2.7,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,5,-14.5,0,3.8,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,6,-14.9,0,3.8,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,7,-14.9,0,3,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,8,-15.1,0,3,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,9,-14.6,0,4.9,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,10,-12.3,0,5.1,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,11,-11,0,4.4,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,12,-9.9,0,3.9,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,13,-9.4,0,2.4,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,14,-9.5,0,4.1,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,15,-8.9,0,4.5,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,16,-9.1,0,5.1,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,17,-9.6,0,4.5,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,18,-10.3,0,2.9,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,19,-11.2,0,3,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,20,-11.7,0,2.1,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,21,-12.1,0,2.7,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,22,-12.2,0,2.4,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-19,23,-12.2,0,2.5,1757.5,1379.99,1150.54,802.26
425,남현,2016-01-20,0,-12.3,0,2.1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,1,-12.5,0,1.4,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,2,-12.5,0,1.6,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,3,-12.6,0,1.4,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,4,-13,0,1.1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,5,-12.9,0,1.4,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,6,-13.3,0,0.7,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,7,-13.6,0,1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,8,-14.8,0,1.1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,9,-12.6,0,1.3,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,10,-10.3,0,1.1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,11,-8.9,0,1.2,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,12,-8.3,0,3.1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,13,-7.6,0,2.9,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,14,-7,0,1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,15,-6.5,0,1.8,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,16,-6.3,0,0.6,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,17,-6.5,0,0.2,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,18,-8,0,1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,19,-8.8,0,1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,20,-9.5,0,0,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,21,-10,0,0.7,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,22,-10.2,0,1.2,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-20,23,-10,0,0.1,1755.68,1378.33,1147.64,799.66
425,남현,2016-01-21,0,-10.4,0,0,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,1,-9.7,0,0,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,2,-9.7,0,0,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,3,-9.2,0,0.6,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,4,-9.2,0,0.1,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,5,-9.1,0,0,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,6,-8.8,0,0.1,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,7,-8.2,0,0.6,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,8,-8,0,0,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,9,-7.1,0,1.2,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,10,-6.3,0,1.5,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,11,-5.7,0,1.1,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,12,-4.4,0,0.7,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,13,-4.3,0,1.1,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,14,-3.5,0,2,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,15,-3.6,0,1,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,16,-3.3,0,1,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,17,-3.7,0,2,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,18,-4.3,0,0.2,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,19,-6.2,0,1.7,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,20,-6.1,0,1.4,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,21,-6.5,0,1.4,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,22,-6.9,0,0.8,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-21,23,-8.4,0,0.7,1754.06,1376.56,1144.35,796.97
425,남현,2016-01-22,0,-8.1,0,0.5,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,1,-9.2,0,0.2,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,2,-9.3,0,0.9,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,3,-10.2,0,0,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,4,-10.7,0,0,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,5,-11.2,0,0,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,6,-11.8,0,0,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,7,-11.3,0,0.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,8,-9.8,0,1.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,9,-8,0,1.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,10,-6.1,0,1.2,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,11,-5.2,0,0.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,12,-4.5,0,0.2,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,13,-4.3,0,1.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,14,-4,0,2.6,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,15,-3.6,0,1.7,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,16,-3.7,0,1.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,17,-4,0,2.7,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,18,-4.4,0,1,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,19,-4.7,0,0.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,20,-5.4,0,0.3,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,21,-5.3,0,0.8,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,22,-5.9,0,1.9,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-22,23,-6.6,0,2,1752.71,1374.76,1140.8,794.09
425,남현,2016-01-23,0,-7,0,1.8,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,1,-7.2,0,1.5,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,2,-7.4,0,1.8,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,3,-7.6,0,3,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,4,-7.9,0,2.5,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,5,-8.4,0,2.4,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,6,-9,0,2.9,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,7,-10.2,0,3.9,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,8,-11.2,0,1.4,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,9,-11,0,3.7,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,10,-9.3,0,2.9,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,11,-8.3,0,2.8,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,12,-7.9,0,2.4,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,13,-8.3,0,3.6,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,14,-8.8,0,3.1,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,15,-8.8,0,4.6,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,16,-9.5,0,3.8,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,17,-10.2,0,3.5,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,18,-11.5,0,4.4,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,19,-12.3,0,2.5,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,20,-12.5,0,3.1,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,21,-13,0,2,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,22,-14.3,0,2.9,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-23,23,-15.7,0,2.7,1752.23,1373.35,1137.97,791.49
425,남현,2016-01-24,0,-16.2,0,2.4,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,1,-16.9,0,3.2,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,2,-17.4,0,2.8,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,3,-17.6,0,2.1,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,4,-18,0,3.5,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,5,-18.3,0,2.7,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,6,-18.7,0,2.9,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,7,-19,0,1.7,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,8,-19.4,0,1.9,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,9,-18.3,0,1.4,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,10,-16,0,2.9,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,11,-14.3,0,2.5,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,12,-13.1,0,3.3,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,13,-13.4,0,3.3,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,14,-12.7,0,0.7,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,15,-12,0,0.7,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,16,-11.5,0,1.1,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,17,-11.6,0,2.6,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,18,-11.9,0,1.8,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,19,-11.9,0,2.7,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,20,-12.1,0,0.7,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,21,-12.1,0,1.5,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,22,-12.3,0,1.1,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-24,23,-13.2,0,0.8,1749.5,1372.69,1136.39,789.87
425,남현,2016-01-25,0,-13,0,2,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,1,-13.2,0,2.2,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,2,-13.4,0,1.4,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,3,-13.2,0,2.3,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,4,-14,0,0,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,5,-15.1,0,0,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,6,-14.8,0,0.3,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,7,-15.3,0,0,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,8,-15.2,0,0.3,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,9,-12.3,0,0.2,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,10,-9.1,0,0.8,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,11,-8.2,0,1.8,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,12,-7.3,0,0.8,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,13,-6.9,0,1.3,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,14,-5.8,0,2.3,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,15,-4.9,0,2,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,16,-4.9,0,0.3,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,17,-4.9,0,0.8,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,18,-5.9,0,0,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,19,-7.6,0,0.2,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,20,-8,0,0.2,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,21,-8.6,0,0,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,22,-8.9,0,0,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-25,23,-7.1,0,0.1,1750.08,1371.97,1135.33,789.82
425,남현,2016-01-26,0,-6.9,0,0.2,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,1,-6.8,0,0.2,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,2,-7.3,0,0,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,3,-7,0,1.1,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,4,-7,0,1.5,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,5,-6.7,0,1.5,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,6,-6,0,0.1,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,7,-5.9,0,0.3,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,8,-5.6,0,0,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,9,-5.2,0,0.1,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,10,-3.9,0,0.2,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,11,-3.1,0,0.6,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,12,-1.9,0,2.2,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,13,-1.3,0,1.1,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,14,-1.1,0,0.3,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,15,1,0,0.9,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,16,1.4,0,1.9,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,17,1.2,0,1.1,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,18,-0.6,0,0.6,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,19,-1.4,0,1,1747.4,1370.04,1131.93,786.53
425,남현,2016-01-26,20,-1.5,0,0.4,1747.4,1370.04,1131.93,786.53
